LAMMPS (2 Aug 2023 - Update 2)
OMP_NUM_THREADS environment is not set. Defaulting to 1 thread. (src/comm.cpp:98)
  using 1 OpenMP thread(s) per MPI task
Reading data file ...
  triclinic box = (0 0 0) to (27.559611 46.003163 32.235222) with tilt (24.757443 0 0)
WARNING: Triclinic box skew is large. LAMMPS will run inefficiently. (src/domain.cpp:220)
  1 by 1 by 1 MPI processor grid
  reading atoms ...
  1104 atoms
  reading velocities ...
  1104 velocities
  read_data CPU = 0.060 seconds
Neighbor list info ...
  update: every = 1 steps, delay = 0 steps, check = yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 8
  ghost atom cutoff = 8
  binsize = 4, bins = 14 12 9
  2 neighbor lists, perpetual/occasional/extra = 2 0 0
  (1) pair meam, perpetual
      attributes: full, newton on
      pair build: full/bin/atomonly
      stencil: full/bin/3d
      bin: standard
  (2) pair meam, perpetual, half/full from (1)
      attributes: half, newton on
      pair build: halffull/newton
      stencil: none
      bin: none
Setting up cg style minimization ...
  Unit style    : metal
  Current step  : 0
WARNING: Energy due to 3 extra global DOFs will be included in minimizer energies
 (src/min.cpp:228)
Per MPI rank memory allocation (min/avg/max) = 11.61 | 11.61 | 11.61 Mbytes
   Step         PotEng         TotEng          Fmax          Press          Volume    
       450  -1353.7136     -1353.7136      0.31646667    -510.69962      39602.424    
       460  -1353.7365     -1353.7365      0.3152215     -513.38407      39602.697    
       470  -1353.7597     -1353.7597      0.31395113    -516.08145      39602.974    
       480  -1353.7842     -1353.7842      0.31259837    -518.90844      39603.268    
       490  -1353.8118     -1353.8118      0.31106118    -522.06499      39603.598    
       500  -1353.8479     -1353.8479      0.30902631    -526.15382      39604.032    
       510  -1354.1121     -1354.1121      0.29205965    -439.33626      39590.48     
       520  -1354.1317     -1354.1317      0.29084338    -441.2804       39590.715    
       530  -1354.1529     -1354.1529      0.2895137     -443.39444      39590.974    
       540  -1354.176      -1354.176       0.28805336    -445.67498      39591.256    
       550  -1354.2032     -1354.2032      0.28631957    -448.32739      39591.589    
       560  -1354.2441     -1354.2441      0.28368486    -452.18908      39592.082    
       570  -1354.5117     -1354.5117      0.26507127    -448.46111      39591.407    
       580  -1354.5306     -1354.5306      0.26385843    -461.16483      39593.267    
       590  -1354.5482     -1354.5482      0.26258709    -462.65818      39593.499    
       600  -1354.5659     -1354.5659      0.26130331    -464.05114      39593.72     
       610  -1354.584      -1354.584       0.25998187    -465.45825      39593.946    
       620  -1354.6029     -1354.6029      0.25858893    -466.91228      39594.183    
       630  -1354.6234     -1354.6234      0.25707056    -468.46357      39594.44     
       640  -1354.6469     -1354.6469      0.2553167     -470.2124       39594.734    
       650  -1354.6779     -1354.6779      0.25297805    -472.474        39595.124    
       660  -1354.8456     -1354.8456      0.23964124    -467.4476       39594.877    
       670  -1354.8619     -1354.8619      0.23726677    -380.51189      39582.319    
       680  -1354.8779     -1354.8779      0.23596722    -380.9796       39582.449    
       690  -1354.8939     -1354.8939      0.23465332    -381.93445      39582.653    
       700  -1354.9103     -1354.9103      0.23330358    -382.89515      39582.862    
       710  -1354.9273     -1354.9273      0.23189285    -383.87515      39583.079    
       720  -1354.9454     -1354.9454      0.23038385    -384.89652      39583.309    
       730  -1354.9653     -1354.9653      0.22871091    -385.9968       39583.564    
       740  -1354.9888     -1354.9888      0.22672586    -387.25936      39583.864    
       750  -1355.0224     -1355.0224      0.22384271    -389.00837      39584.295    
       760  -1355.1163     -1355.1163      0.21511784    -355.76096      39580.037    
       770  -1355.1312     -1355.1312      0.21375912    -353.97219      39579.876    
       780  -1355.1463     -1355.1463      0.21240886    -354.64332      39580.074    
       790  -1355.1613     -1355.1613      0.21104361    -355.27744      39580.27     
       800  -1355.1767     -1355.1767      0.20964822    -355.90555      39580.469    
       810  -1355.1925     -1355.1925      0.20820403    -356.53468      39580.674    
       820  -1355.209      -1355.209       0.20668539    -357.17351      39580.888    
       830  -1355.2266     -1355.2266      0.20505232    -357.83478      39581.118    
       840  -1355.2461     -1355.2461      0.20323186    -358.54096      39581.373    
       850  -1355.2693     -1355.2693      0.20105302    -359.34398      39581.676    
       860  -1355.3037     -1355.3037      0.19777364    -360.42515      39582.123    
       870  -1355.3369     -1355.3369      0.19418596    -330.62204      39578.098    
       880  -1355.3514     -1355.3514      0.19275803    -328.85791      39577.974    
       890  -1355.3659     -1355.3659      0.19133567    -329.30392      39578.174    
       900  -1355.3805     -1355.3805      0.18990533    -329.6844       39578.367    
       910  -1355.3952     -1355.3952      0.18845556    -330.05164      39578.561    
       920  -1355.4101     -1355.4101      0.18697605    -330.40715      39578.759    
       930  -1355.4255     -1355.4255      0.18544968    -330.75395      39578.963    
       940  -1355.4414     -1355.4414      0.18385334    -331.09531      39579.175    
       950  -1355.4583     -1355.4583      0.1821542     -331.43458      39579.4      
       960  -1355.4766     -1355.4766      0.18029583    -331.78261      39579.646    
       970  -1355.4975     -1355.4975      0.17815805    -331.70759      39579.863    
       980  -1355.5138     -1355.5138      0.17620606    -311.13255      39577.066    
       990  -1355.5282     -1355.5282      0.17469418    -308.74419      39576.884    
      1000  -1355.5427     -1355.5427      0.1731838     -309.02344      39577.092    
      1010  -1355.5573     -1355.5573      0.17165858    -309.20128      39577.289    
      1020  -1355.5721     -1355.5721      0.17010893    -309.36295      39577.489    
      1030  -1355.5871     -1355.5871      0.16852335    -309.5095       39577.693    
      1040  -1355.6025     -1355.6025      0.16688753    -309.64041      39577.902    
      1050  -1355.6185     -1355.6185      0.16518174    -309.75549      39578.12     
      1060  -1355.6353     -1355.6353      0.16337598    -309.85224      39578.349    
      1070  -1355.6534     -1355.6534      0.16141932    -309.98307      39578.605    
      1080  -1355.6718     -1355.6718      0.15930801    -300.26903      39577.444    
      1090  -1355.6853     -1355.6853      0.15763934    -287.09136      39575.721    
      1100  -1355.7003     -1355.7003      0.1559893     -286.71868      39575.874    
      1110  -1355.7154     -1355.7154      0.15432889    -286.746        39576.088    
      1120  -1355.7305     -1355.7305      0.15264839    -286.71263      39576.299    
      1130  -1355.7458     -1355.7458      0.15093999    -286.65611      39576.512    
      1140  -1355.7614     -1355.7614      0.14919494    -286.57665      39576.729    
      1150  -1355.7773     -1355.7773      0.14740264    -286.47288      39576.952    
      1160  -1355.7937     -1355.7937      0.14554837    -286.34588      39577.182    
      1170  -1355.8107     -1355.8107      0.1436095     -286.14213      39577.416    
      1180  -1355.8281     -1355.8281      0.14154019    -280.79215      39576.915    
      1190  -1355.8422     -1355.8422      0.13971706    -264.95247      39574.85     
      1200  -1355.8583     -1355.8583      0.13785883    -264.60668      39575.06     
      1210  -1355.8747     -1355.8747      0.13595016    -264.22057      39575.275    
      1220  -1355.8914     -1355.8914      0.13407262    -263.95658      39575.517    
      1230  -1355.9083     -1355.9083      0.13332111    -263.6574       39575.762    
      1240  -1355.9256     -1355.9256      0.13254542    -263.31749      39576.012    
      1250  -1355.9432     -1355.9432      0.13174314    -262.9516       39576.27     
      1260  -1355.9612     -1355.9612      0.13091095    -262.49913      39576.527    
      1270  -1355.9794     -1355.9794      0.13005552    -258.8964       39576.34     
      1280  -1355.995      -1355.995       0.12931258    -244.07291      39574.486    
      1290  -1356.0131     -1356.0131      0.12844263    -242.41146      39574.586    
      1300  -1356.0329     -1356.0329      0.12746741    -241.77779      39574.876    
      1310  -1356.0537     -1356.0537      0.12642954    -241.18233      39575.198    
      1320  -1356.0753     -1356.0753      0.1253305     -240.47797      39575.528    
      1330  -1356.0975     -1356.0975      0.12417498    -239.68654      39575.869    
      1340  -1356.1202     -1356.1202      0.12297147    -239.1095       39576.26     
      1350  -1356.1413     -1356.1413      0.12182786    -225.18749      39574.696    
      1360  -1356.1593     -1356.1593      0.12083767    -221.31591      39574.527    
      1370  -1356.1853     -1356.1853      0.11936855    -216.53744      39574.414    
      1380  -1356.2188     -1356.2188      0.11743281    -216.21447      39575.135    
      1390  -1356.2591     -1356.2591      0.11500498    -214.10485      39575.797    
      1400  -1356.3028     -1356.3028      0.11224906    -205.11238      39575.595    
      1410  -1356.3475     -1356.3475      0.10928739    -194.62797      39575.263    
      1420  -1356.3875     -1356.3875      0.10651537    -175.55661      39573.603    
      1430  -1356.464      -1356.464       0.10082503    -163.32801      39574.113    
      1440  -1356.5566     -1356.5566      0.093070275   -168.48138      39578.075    
      1449  -1356.566      -1356.566       0.092218252   -179.37015      39579.912    
Loop time of 18.2886 on 1 procs for 1449 steps with 1104 atoms

99.2% CPU use with 1 MPI tasks x 1 OpenMP threads

Minimization stats:
  Stopping criterion = linesearch alpha is zero
  Energy initial, next-to-last, final = 
     -1347.89609944606  -1356.56596728944  -1356.56596728944
  Force two-norm initial, final = 329.68911 1.0025998
  Force max component initial, final = 246.72156 0.3809067
  Final line search alpha, max atom move = 4.6140162e-09 1.7575097e-09
  Iterations, force evaluations = 1449 1465

MPI task timing breakdown:
Section |  min time  |  avg time  |  max time  |%varavg| %total
---------------------------------------------------------------
Pair    | 18.198     | 18.198     | 18.198     |   0.0 | 99.51
Neigh   | 0.0028678  | 0.0028678  | 0.0028678  |   0.0 |  0.02
Comm    | 0.0074303  | 0.0074303  | 0.0074303  |   0.0 |  0.04
Output  | 0.0049945  | 0.0049945  | 0.0049945  |   0.0 |  0.03
Modify  | 0          | 0          | 0          |   0.0 |  0.00
Other   |            | 0.07523    |            |       |  0.41

Nlocal:           1104 ave        1104 max        1104 min
Histogram: 1 0 0 0 0 0 0 0 0 0
Nghost:           1380 ave        1380 max        1380 min
Histogram: 1 0 0 0 0 0 0 0 0 0
Neighs:          53874 ave       53874 max       53874 min
Histogram: 1 0 0 0 0 0 0 0 0 0
FullNghs:       107748 ave      107748 max      107748 min
Histogram: 1 0 0 0 0 0 0 0 0 0

Total # of neighbors = 107748
Ave neighs/atom = 97.597826
Neighbor list builds = 1
Dangerous builds = 0
Total wall time: 0:00:18
